Date,Dataset,hemisphere,Extent
1986-02-26 00:00:00,nsidc0051,north,15.934
1986-02-28 00:00:00,nsidc0051,north,15.983
1986-03-02 00:00:00,nsidc0051,north,16.02
1986-03-04 00:00:00,nsidc0051,north,16.023
1986-03-06 00:00:00,nsidc0051,north,16.031
1986-03-08 00:00:00,nsidc0051,north,16.084
1986-03-10 00:00:00,nsidc0051,north,16.158
1986-03-12 00:00:00,nsidc0051,north,16.14
1986-03-14 00:00:00,nsidc0051,north,16.018
1986-03-16 00:00:00,nsidc0051,north,16.02
1986-03-18 00:00:00,nsidc0051,north,15.941
1986-03-20 00:00:00,nsidc0051,north,15.791
1986-03-22 00:00:00,nsidc0051,north,15.772
1986-03-24 00:00:00,nsidc0051,north,15.74
1986-03-26 00:00:00,nsidc0051,north,15.672
1986-03-28 00:00:00,nsidc0051,north,15.589
1986-03-30 00:00:00,nsidc0051,north,15.643
1986-04-01 00:00:00,nsidc0051,north,15.636
1986-04-03 00:00:00,nsidc0051,north,15.629
1986-04-05 00:00:00,nsidc0051,north,15.427
1986-04-07 00:00:00,nsidc0051,north,15.302
1986-04-09 00:00:00,nsidc0051,north,15.292
1986-04-11 00:00:00,nsidc0051,north,15.182
1986-04-13 00:00:00,nsidc0051,north,15.13
1986-04-15 00:00:00,nsidc0051,north,15.019
1986-04-17 00:00:00,nsidc0051,north,15.008
1986-04-19 00:00:00,nsidc0051,north,14.872
1986-04-21 00:00:00,nsidc0051,north,14.858
1986-04-23 00:00:00,nsidc0051,north,14.703
1986-04-25 00:00:00,nsidc0051,north,14.681
1986-04-27 00:00:00,nsidc0051,north,14.629
1986-04-29 00:00:00,nsidc0051,north,14.514
1986-05-01 00:00:00,nsidc0051,north,14.275
1986-05-03 00:00:00,nsidc0051,north,14.12
1986-05-05 00:00:00,nsidc0051,north,13.925
1986-05-07 00:00:00,nsidc0051,north,13.81
1986-05-09 00:00:00,nsidc0051,north,13.602
1986-05-11 00:00:00,nsidc0051,north,13.492
1986-05-13 00:00:00,nsidc0051,north,13.424
1986-05-15 00:00:00,nsidc0051,north,13.338
1986-05-17 00:00:00,nsidc0051,north,13.264
1986-05-19 00:00:00,nsidc0051,north,13.215
1986-05-21 00:00:00,nsidc0051,north,13.192
1986-05-23 00:00:00,nsidc0051,north,13.078
1986-05-25 00:00:00,nsidc0051,north,12.977
1986-05-27 00:00:00,nsidc0051,north,12.83
1986-05-29 00:00:00,nsidc0051,north,12.781
1986-05-31 00:00:00,nsidc0051,north,12.75
1986-06-02 00:00:00,nsidc0051,north,12.567
1986-06-04 00:00:00,nsidc0051,north,12.412
1986-06-06 00:00:00,nsidc0051,north,12.26
1986-06-08 00:00:00,nsidc0051,north,12.13
1986-06-10 00:00:00,nsidc0051,north,12.191
1986-06-12 00:00:00,nsidc0051,north,12.158
1986-06-14 00:00:00,nsidc0051,north,11.999
1986-06-16 00:00:00,nsidc0051,north,11.921
1986-06-18 00:00:00,nsidc0051,north,11.965
1986-06-20 00:00:00,nsidc0051,north,11.861
1986-06-22 00:00:00,nsidc0051,north,11.837
1986-06-24 00:00:00,nsidc0051,north,11.797
1986-06-26 00:00:00,nsidc0051,north,11.637
1986-06-28 00:00:00,nsidc0051,north,11.547
1986-06-30 00:00:00,nsidc0051,north,11.357
1986-07-02 00:00:00,nsidc0051,north,11.147
1986-07-04 00:00:00,nsidc0051,north,11.162
1986-07-06 00:00:00,nsidc0051,north,11.031
1986-07-08 00:00:00,nsidc0051,north,10.882
1986-07-10 00:00:00,nsidc0051,north,10.723
1986-07-12 00:00:00,nsidc0051,north,10.571
1986-07-14 00:00:00,nsidc0051,north,10.461
1986-07-16 00:00:00,nsidc0051,north,10.211
1986-07-18 00:00:00,nsidc0051,north,10.01
1986-07-20 00:00:00,nsidc0051,north,9.759
1986-07-22 00:00:00,nsidc0051,north,9.574
1986-07-24 00:00:00,nsidc0051,north,9.323
1986-07-26 00:00:00,nsidc0051,north,9.256
1986-07-28 00:00:00,nsidc0051,north,9.111
1986-07-30 00:00:00,nsidc0051,north,8.976
1986-08-01 00:00:00,nsidc0051,north,8.762
1986-08-03 00:00:00,nsidc0051,north,8.649
1986-08-05 00:00:00,nsidc0051,north,8.51
1986-08-07 00:00:00,nsidc0051,north,8.373
1986-08-09 00:00:00,nsidc0051,north,8.2
1986-08-11 00:00:00,nsidc0051,north,8.042
1986-08-13 00:00:00,nsidc0051,north,7.934
1986-08-15 00:00:00,nsidc0051,north,7.912
1986-08-17 00:00:00,nsidc0051,north,7.908
1986-08-19 00:00:00,nsidc0051,north,7.799
1986-08-21 00:00:00,nsidc0051,north,7.706
1986-08-23 00:00:00,nsidc0051,north,7.722
1986-08-25 00:00:00,nsidc0051,north,7.661
1986-08-27 00:00:00,nsidc0051,north,7.577
1986-08-29 00:00:00,nsidc0051,north,7.498
1986-08-31 00:00:00,nsidc0051,north,7.42
1986-09-02 00:00:00,nsidc0051,north,7.229
1986-09-04 00:00:00,nsidc0051,north,7.21
1986-09-06 00:00:00,nsidc0051,north,7.122
1986-09-08 00:00:00,nsidc0051,north,7.192
1986-09-10 00:00:00,nsidc0051,north,7.187
1986-09-12 00:00:00,nsidc0051,north,7.214
1986-09-14 00:00:00,nsidc0051,north,7.3
1986-09-16 00:00:00,nsidc0051,north,7.328
1986-09-18 00:00:00,nsidc0051,north,7.398
1986-09-20 00:00:00,nsidc0051,north,7.443
1986-09-22 00:00:00,nsidc0051,north,7.537
1986-09-24 00:00:00,nsidc0051,north,7.529
1986-09-26 00:00:00,nsidc0051,north,7.724
1986-09-28 00:00:00,nsidc0051,north,7.773
1986-09-30 00:00:00,nsidc0051,north,7.974
1986-10-02 00:00:00,nsidc0051,north,8.338
1986-10-04 00:00:00,nsidc0051,north,8.659
1986-10-06 00:00:00,nsidc0051,north,8.827
1986-10-08 00:00:00,nsidc0051,north,9.025
1986-10-10 00:00:00,nsidc0051,north,9.12
1986-10-12 00:00:00,nsidc0051,north,9.267
1986-10-14 00:00:00,nsidc0051,north,9.4
1986-10-16 00:00:00,nsidc0051,north,9.528
1986-10-18 00:00:00,nsidc0051,north,9.725
1986-10-20 00:00:00,nsidc0051,north,9.897
1986-10-22 00:00:00,nsidc0051,north,9.986
1986-10-24 00:00:00,nsidc0051,north,10.005
1986-10-26 00:00:00,nsidc0051,north,10.024
1986-10-28 00:00:00,nsidc0051,north,10.141
1986-10-30 00:00:00,nsidc0051,north,10.317
1986-11-01 00:00:00,nsidc0051,north,10.473
1986-11-03 00:00:00,nsidc0051,north,10.506
1986-11-05 00:00:00,nsidc0051,north,10.639
1986-11-07 00:00:00,nsidc0051,north,10.874
1986-11-09 00:00:00,nsidc0051,north,11.03
1986-11-11 00:00:00,nsidc0051,north,11.093
1986-11-13 00:00:00,nsidc0051,north,11.484
1986-11-15 00:00:00,nsidc0051,north,11.741
1986-11-17 00:00:00,nsidc0051,north,11.735
1986-11-19 00:00:00,nsidc0051,north,11.796
1986-11-21 00:00:00,nsidc0051,north,11.832
1986-11-23 00:00:00,nsidc0051,north,11.959
1986-11-25 00:00:00,nsidc0051,north,12.142
1986-11-27 00:00:00,nsidc0051,north,12.227
1986-11-29 00:00:00,nsidc0051,north,12.268
1986-12-01 00:00:00,nsidc0051,north,12.591
1986-12-03 00:00:00,nsidc0051,north,12.649
1986-12-05 00:00:00,nsidc0051,north,12.717
1986-12-07 00:00:00,nsidc0051,north,12.775
1986-12-09 00:00:00,nsidc0051,north,12.822
1986-12-11 00:00:00,nsidc0051,north,12.88
1986-12-13 00:00:00,nsidc0051,north,12.903
1986-12-15 00:00:00,nsidc0051,north,13.03
1986-12-17 00:00:00,nsidc0051,north,13.17
1986-12-19 00:00:00,nsidc0051,north,13.373
1986-12-21 00:00:00,nsidc0051,north,13.523
1986-12-23 00:00:00,nsidc0051,north,13.672
1986-12-25 00:00:00,nsidc0051,north,13.695
1986-12-27 00:00:00,nsidc0051,north,13.766
1986-12-29 00:00:00,nsidc0051,north,13.904
1986-12-31 00:00:00,nsidc0051,north,14.089
1987-01-02 00:00:00,nsidc0051,north,14.305
1987-01-04 00:00:00,nsidc0051,north,14.417
1987-01-06 00:00:00,nsidc0051,north,14.515
1987-01-08 00:00:00,nsidc0051,north,14.688
1987-01-10 00:00:00,nsidc0051,north,14.692
1987-01-12 00:00:00,nsidc0051,north,14.771
1987-01-14 00:00:00,nsidc0051,north,14.732
1987-01-16 00:00:00,nsidc0051,north,14.797
1987-01-18 00:00:00,nsidc0051,north,14.943
1987-01-20 00:00:00,nsidc0051,north,15.022
1987-01-22 00:00:00,nsidc0051,north,15.299
1987-01-24 00:00:00,nsidc0051,north,15.408
1987-01-26 00:00:00,nsidc0051,north,15.55
1987-01-28 00:00:00,nsidc0051,north,15.621
1987-01-30 00:00:00,nsidc0051,north,15.787
1987-02-01 00:00:00,nsidc0051,north,15.81
1987-02-03 00:00:00,nsidc0051,north,15.898
1987-02-05 00:00:00,nsidc0051,north,15.877
1987-02-07 00:00:00,nsidc0051,north,15.94
1987-02-09 00:00:00,nsidc0051,north,15.934
1987-02-11 00:00:00,nsidc0051,north,15.9
1987-02-13 00:00:00,nsidc0051,north,15.952
1987-02-15 00:00:00,nsidc0051,north,15.977
1987-02-17 00:00:00,nsidc0051,north,16.169
1987-02-19 00:00:00,nsidc0051,north,16.136
1987-02-21 00:00:00,nsidc0051,north,16.293
1987-02-23 00:00:00,nsidc0051,north,16.275
1987-02-25 00:00:00,nsidc0051,north,16.276
1987-02-27 00:00:00,nsidc0051,north,16.265
1987-03-01 00:00:00,nsidc0051,north,16.059
1987-03-03 00:00:00,nsidc0051,north,15.874
1987-03-05 00:00:00,nsidc0051,north,15.936
1987-03-07 00:00:00,nsidc0051,north,15.78
1987-03-09 00:00:00,nsidc0051,north,15.713
1987-03-11 00:00:00,nsidc0051,north,15.778
1987-03-13 00:00:00,nsidc0051,north,15.844
1987-03-15 00:00:00,nsidc0051,north,15.902
1987-03-17 00:00:00,nsidc0051,north,15.886
1987-03-19 00:00:00,nsidc0051,north,15.75
1987-03-21 00:00:00,nsidc0051,north,15.78
1987-03-23 00:00:00,nsidc0051,north,15.778
1987-03-25 00:00:00,nsidc0051,north,15.708
1987-03-27 00:00:00,nsidc0051,north,15.754
1987-03-29 00:00:00,nsidc0051,north,15.804
1987-03-31 00:00:00,nsidc0051,north,15.709
1987-04-02 00:00:00,nsidc0051,north,15.626
1987-04-04 00:00:00,nsidc0051,north,15.506
1987-04-06 00:00:00,nsidc0051,north,15.539
1987-04-08 00:00:00,nsidc0051,north,15.541
1987-04-10 00:00:00,nsidc0051,north,15.573
1987-04-12 00:00:00,nsidc0051,north,15.408
1987-04-14 00:00:00,nsidc0051,north,15.374
1987-04-16 00:00:00,nsidc0051,north,15.414
1987-04-18 00:00:00,nsidc0051,north,15.247
1987-04-20 00:00:00,nsidc0051,north,15.151
1987-04-22 00:00:00,nsidc0051,north,14.991
1987-04-24 00:00:00,nsidc0051,north,14.869
1987-04-26 00:00:00,nsidc0051,north,14.742
1987-04-28 00:00:00,nsidc0051,north,14.629
1987-04-30 00:00:00,nsidc0051,north,14.553
1987-05-02 00:00:00,nsidc0051,north,14.292
1987-05-04 00:00:00,nsidc0051,north,14.241
1987-05-06 00:00:00,nsidc0051,north,14.118
1987-05-08 00:00:00,nsidc0051,north,13.996
1987-05-10 00:00:00,nsidc0051,north,13.932
1987-05-12 00:00:00,nsidc0051,north,13.886
1987-05-14 00:00:00,nsidc0051,north,13.806
1987-05-16 00:00:00,nsidc0051,north,13.735
1987-05-18 00:00:00,nsidc0051,north,13.72
1987-05-20 00:00:00,nsidc0051,north,13.596
1987-05-22 00:00:00,nsidc0051,north,13.406
1987-05-24 00:00:00,nsidc0051,north,13.417
1987-05-26 00:00:00,nsidc0051,north,13.423
1987-05-28 00:00:00,nsidc0051,north,13.342
1987-05-30 00:00:00,nsidc0051,north,13.234
1987-06-01 00:00:00,nsidc0051,north,13.042
1987-06-03 00:00:00,nsidc0051,north,12.995
1987-06-05 00:00:00,nsidc0051,north,12.866
1987-06-07 00:00:00,nsidc0051,north,12.739
1987-06-09 00:00:00,nsidc0051,north,12.677
1987-06-11 00:00:00,nsidc0051,north,12.658
1987-06-13 00:00:00,nsidc0051,north,12.553
1987-06-15 00:00:00,nsidc0051,north,12.482
1987-06-17 00:00:00,nsidc0051,north,12.474
1987-06-19 00:00:00,nsidc0051,north,12.396
1987-06-21 00:00:00,nsidc0051,north,12.288
1987-06-23 00:00:00,nsidc0051,north,12.217
1987-06-25 00:00:00,nsidc0051,north,12.067
1987-06-27 00:00:00,nsidc0051,north,11.956
1987-06-29 00:00:00,nsidc0051,north,11.875
1987-07-01 00:00:00,nsidc0051,north,11.423
1987-07-03 00:00:00,nsidc0051,north,11.329
1987-07-05 00:00:00,nsidc0051,north,11.232
1987-07-07 00:00:00,nsidc0051,north,11.126
1987-07-09 00:00:00,nsidc0051,north,11.021
1987-07-11 00:00:00,nsidc0051,north,10.819
1987-07-13 00:00:00,nsidc0051,north,10.632
1987-07-15 00:00:00,nsidc0051,north,10.525
1987-07-17 00:00:00,nsidc0051,north,10.312
1987-07-19 00:00:00,nsidc0051,north,10.068
1987-07-21 00:00:00,nsidc0051,north,9.89
1987-07-23 00:00:00,nsidc0051,north,9.711
1987-07-25 00:00:00,nsidc0051,north,9.62
1987-07-27 00:00:00,nsidc0051,north,9.469
1987-07-29 00:00:00,nsidc0051,north,9.165
1987-07-31 00:00:00,nsidc0051,north,8.979
1987-08-02 00:00:00,nsidc0051,north,8.67
1987-08-04 00:00:00,nsidc0051,north,8.371
1987-08-06 00:00:00,nsidc0051,north,8.242
1987-08-08 00:00:00,nsidc0051,north,8.165
1987-08-10 00:00:00,nsidc0051,north,8.072
1987-08-12 00:00:00,nsidc0051,north,7.793
1987-08-14 00:00:00,nsidc0051,north,7.557
1987-08-16 00:00:00,nsidc0051,north,7.382
1987-08-18 00:00:00,nsidc0051,north,7.39
1987-08-20 00:00:00,nsidc0051,north,7.319
1987-08-21 00:00:00,nsidc0051,north,7.21
1987-08-22 00:00:00,nsidc0051,north,7.21
1987-08-23 00:00:00,nsidc0051,north,7.265
1987-08-24 00:00:00,nsidc0051,north,7.216
1987-08-25 00:00:00,nsidc0051,north,7.157
1987-08-26 00:00:00,nsidc0051,north,7.145
1987-08-27 00:00:00,nsidc0051,north,7.079
1987-08-28 00:00:00,nsidc0051,north,7.123
1987-08-29 00:00:00,nsidc0051,north,7.041
1987-08-30 00:00:00,nsidc0051,north,7.019
1987-08-31 00:00:00,nsidc0051,north,7.072
1987-09-01 00:00:00,nsidc0051,north,6.967
1987-09-02 00:00:00,nsidc0051,north,6.89
1987-09-03 00:00:00,nsidc0051,north,6.909
1987-09-04 00:00:00,nsidc0051,north,7.008
1987-09-05 00:00:00,nsidc0051,north,7.041
1987-09-06 00:00:00,nsidc0051,north,7.059
1987-09-07 00:00:00,nsidc0051,north,7.087
1987-09-08 00:00:00,nsidc0051,north,7.041
1987-09-09 00:00:00,nsidc0051,north,7.145
1987-09-10 00:00:00,nsidc0051,north,7.106
1987-09-11 00:00:00,nsidc0051,north,7.121
1987-09-12 00:00:00,nsidc0051,north,7.127
1987-09-13 00:00:00,nsidc0051,north,7.174
1987-09-14 00:00:00,nsidc0051,north,7.19
1987-09-15 00:00:00,nsidc0051,north,7.177
1987-09-16 00:00:00,nsidc0051,north,7.117
1987-09-17 00:00:00,nsidc0051,north,7.223
1987-09-18 00:00:00,nsidc0051,north,7.205
1987-09-19 00:00:00,nsidc0051,north,7.233
1987-09-20 00:00:00,nsidc0051,north,7.353
1987-09-21 00:00:00,nsidc0051,north,7.397
1987-09-22 00:00:00,nsidc0051,north,7.459
1987-09-23 00:00:00,nsidc0051,north,7.51
1987-09-24 00:00:00,nsidc0051,north,7.571
1987-09-25 00:00:00,nsidc0051,north,7.648
1987-09-26 00:00:00,nsidc0051,north,7.665
1987-09-27 00:00:00,nsidc0051,north,7.653
1987-09-28 00:00:00,nsidc0051,north,7.694
1987-09-29 00:00:00,nsidc0051,north,7.757
1987-09-30 00:00:00,nsidc0051,north,7.834
1987-10-01 00:00:00,nsidc0051,north,8.039
1987-10-02 00:00:00,nsidc0051,north,8.221
1987-10-03 00:00:00,nsidc0051,north,8.311
1987-10-04 00:00:00,nsidc0051,north,8.508
1987-10-05 00:00:00,nsidc0051,north,8.486
1987-10-06 00:00:00,nsidc0051,north,8.587
1987-10-07 00:00:00,nsidc0051,north,8.635
1987-10-08 00:00:00,nsidc0051,north,8.675
1987-10-09 00:00:00,nsidc0051,north,8.691
1987-10-10 00:00:00,nsidc0051,north,8.851
1987-10-11 00:00:00,nsidc0051,north,8.874
1987-10-12 00:00:00,nsidc0051,north,8.837
1987-10-13 00:00:00,nsidc0051,north,8.984
1987-10-14 00:00:00,nsidc0051,north,9.088
1987-10-15 00:00:00,nsidc0051,north,8.996
1987-10-16 00:00:00,nsidc0051,north,8.997
1987-10-17 00:00:00,nsidc0051,north,9.04
1987-10-18 00:00:00,nsidc0051,north,9.046
1987-10-19 00:00:00,nsidc0051,north,9.141
1987-10-20 00:00:00,nsidc0051,north,9.228
1987-10-21 00:00:00,nsidc0051,north,9.322
1987-10-22 00:00:00,nsidc0051,north,9.441
1987-10-23 00:00:00,nsidc0051,north,9.471
1987-10-24 00:00:00,nsidc0051,north,9.498
1987-10-25 00:00:00,nsidc0051,north,9.468
1987-10-26 00:00:00,nsidc0051,north,9.448
1987-10-27 00:00:00,nsidc0051,north,9.478
1987-10-28 00:00:00,nsidc0051,north,9.587
1987-10-29 00:00:00,nsidc0051,north,9.709
1987-10-30 00:00:00,nsidc0051,north,9.867
1987-10-31 00:00:00,nsidc0051,north,9.988
1987-11-01 00:00:00,nsidc0051,north,10.163
1987-11-02 00:00:00,nsidc0051,north,10.214
1987-11-03 00:00:00,nsidc0051,north,10.256
1987-11-04 00:00:00,nsidc0051,north,10.297
1987-11-05 00:00:00,nsidc0051,north,10.381
1987-11-06 00:00:00,nsidc0051,north,10.404
1987-11-07 00:00:00,nsidc0051,north,10.482
1987-11-08 00:00:00,nsidc0051,north,10.599
1987-11-09 00:00:00,nsidc0051,north,10.679
1987-11-10 00:00:00,nsidc0051,north,10.771
1987-11-11 00:00:00,nsidc0051,north,10.89
1987-11-12 00:00:00,nsidc0051,north,10.973
1987-11-13 00:00:00,nsidc0051,north,11.139
1987-11-14 00:00:00,nsidc0051,north,11.203
1987-11-15 00:00:00,nsidc0051,north,11.302
1987-11-16 00:00:00,nsidc0051,north,11.436
1987-11-17 00:00:00,nsidc0051,north,11.508
1987-11-18 00:00:00,nsidc0051,north,11.448
1987-11-19 00:00:00,nsidc0051,north,11.485
1987-11-20 00:00:00,nsidc0051,north,11.592
1987-11-21 00:00:00,nsidc0051,north,11.635
1987-11-22 00:00:00,nsidc0051,north,11.712
1987-11-23 00:00:00,nsidc0051,north,11.745
1987-11-24 00:00:00,nsidc0051,north,11.847
1987-11-25 00:00:00,nsidc0051,north,11.934
1987-11-26 00:00:00,nsidc0051,north,12.003
1987-11-27 00:00:00,nsidc0051,north,12.073
1987-11-28 00:00:00,nsidc0051,north,12.137
1987-11-29 00:00:00,nsidc0051,north,12.185
1987-11-30 00:00:00,nsidc0051,north,12.228
1987-12-01 00:00:00,nsidc0051,north,12.497
1987-12-02 00:00:00,nsidc0051,north,12.584
1988-01-13 00:00:00,nsidc0051,north,14.826
1988-01-14 00:00:00,nsidc0051,north,14.854
1988-01-15 00:00:00,nsidc0051,north,14.973
1988-01-16 00:00:00,nsidc0051,north,14.987
1988-01-17 00:00:00,nsidc0051,north,15.0
1988-01-18 00:00:00,nsidc0051,north,15.051
1988-01-19 00:00:00,nsidc0051,north,15.047
1988-01-20 00:00:00,nsidc0051,north,15.049
1988-01-21 00:00:00,nsidc0051,north,15.113
1988-01-22 00:00:00,nsidc0051,north,15.09
1988-01-23 00:00:00,nsidc0051,north,15.085
1988-01-24 00:00:00,nsidc0051,north,15.022
1988-01-25 00:00:00,nsidc0051,north,15.02
1988-01-26 00:00:00,nsidc0051,north,15.115
1988-01-27 00:00:00,nsidc0051,north,15.163
1988-01-28 00:00:00,nsidc0051,north,15.241
1988-01-29 00:00:00,nsidc0051,north,15.278
1988-01-30 00:00:00,nsidc0051,north,15.362
1988-01-31 00:00:00,nsidc0051,north,15.443
1988-02-01 00:00:00,nsidc0051,north,15.56
1988-02-02 00:00:00,nsidc0051,north,15.568
1988-02-03 00:00:00,nsidc0051,north,15.462
1988-02-04 00:00:00,nsidc0051,north,15.479
1988-02-05 00:00:00,nsidc0051,north,15.413
1988-02-06 00:00:00,nsidc0051,north,15.448
1988-02-07 00:00:00,nsidc0051,north,15.313
1988-02-08 00:00:00,nsidc0051,north,15.309
1988-02-09 00:00:00,nsidc0051,north,15.276
1988-02-10 00:00:00,nsidc0051,north,15.304
1988-02-11 00:00:00,nsidc0051,north,15.292
1988-02-12 00:00:00,nsidc0051,north,15.326
1988-02-13 00:00:00,nsidc0051,north,15.332
1988-02-14 00:00:00,nsidc0051,north,15.363
1988-02-15 00:00:00,nsidc0051,north,15.379
1988-02-16 00:00:00,nsidc0051,north,15.476
1988-02-17 00:00:00,nsidc0051,north,15.443
1988-02-18 00:00:00,nsidc0051,north,15.471
1988-02-19 00:00:00,nsidc0051,north,15.546
1988-02-20 00:00:00,nsidc0051,north,15.639
1988-02-21 00:00:00,nsidc0051,north,15.73
1988-02-22 00:00:00,nsidc0051,north,15.831
1988-02-23 00:00:00,nsidc0051,north,16.015
1988-02-24 00:00:00,nsidc0051,north,15.906
1988-02-25 00:00:00,nsidc0051,north,15.836
1988-02-26 00:00:00,nsidc0051,north,15.962
1988-02-27 00:00:00,nsidc0051,north,16.017
1988-02-28 00:00:00,nsidc0051,north,16.111
1988-02-29 00:00:00,nsidc0051,north,16.111
1988-03-01 00:00:00,nsidc0051,north,16.129
1988-03-02 00:00:00,nsidc0051,north,16.162
1988-03-03 00:00:00,nsidc0051,north,16.179
1988-03-04 00:00:00,nsidc0051,north,16.099
1988-03-05 00:00:00,nsidc0051,north,16.137
1988-03-06 00:00:00,nsidc0051,north,16.169
1988-03-07 00:00:00,nsidc0051,north,16.24
1988-03-08 00:00:00,nsidc0051,north,16.247
1988-03-09 00:00:00,nsidc0051,north,16.244
1988-03-10 00:00:00,nsidc0051,north,16.309
1988-03-11 00:00:00,nsidc0051,north,16.296
1988-03-12 00:00:00,nsidc0051,north,16.276
1988-03-13 00:00:00,nsidc0051,north,16.182
1988-03-14 00:00:00,nsidc0051,north,16.013
1988-03-15 00:00:00,nsidc0051,north,15.983
1988-03-16 00:00:00,nsidc0051,north,15.96
1988-03-17 00:00:00,nsidc0051,north,15.847
1988-03-18 00:00:00,nsidc0051,north,15.871
1988-03-19 00:00:00,nsidc0051,north,15.835
1988-03-20 00:00:00,nsidc0051,north,15.815
1988-03-21 00:00:00,nsidc0051,north,15.758
1988-03-22 00:00:00,nsidc0051,north,15.861
1988-03-23 00:00:00,nsidc0051,north,15.781
1988-03-24 00:00:00,nsidc0051,north,15.743
1988-03-25 00:00:00,nsidc0051,north,15.702
1988-03-26 00:00:00,nsidc0051,north,15.748
1988-03-27 00:00:00,nsidc0051,north,15.737
1988-03-28 00:00:00,nsidc0051,north,15.676
1988-03-29 00:00:00,nsidc0051,north,15.63
1988-03-30 00:00:00,nsidc0051,north,15.522
1988-03-31 00:00:00,nsidc0051,north,15.523
1988-04-01 00:00:00,nsidc0051,north,15.523
1988-04-02 00:00:00,nsidc0051,north,15.562
1988-04-03 00:00:00,nsidc0051,north,15.598
1988-04-04 00:00:00,nsidc0051,north,15.601
1988-04-05 00:00:00,nsidc0051,north,15.534
1988-04-06 00:00:00,nsidc0051,north,15.514
1988-04-07 00:00:00,nsidc0051,north,15.536
1988-04-08 00:00:00,nsidc0051,north,15.49
1988-04-09 00:00:00,nsidc0051,north,15.489
1988-04-10 00:00:00,nsidc0051,north,15.447
1988-04-11 00:00:00,nsidc0051,north,15.341
1988-04-12 00:00:00,nsidc0051,north,15.273
1988-04-13 00:00:00,nsidc0051,north,15.193
1988-04-14 00:00:00,nsidc0051,north,15.179
1988-04-15 00:00:00,nsidc0051,north,15.164
1988-04-16 00:00:00,nsidc0051,north,15.152
1988-04-17 00:00:00,nsidc0051,north,15.107
1988-04-18 00:00:00,nsidc0051,north,15.031
1988-04-19 00:00:00,nsidc0051,north,15.062
1988-04-20 00:00:00,nsidc0051,north,15.037
1988-04-21 00:00:00,nsidc0051,north,14.91
1988-04-22 00:00:00,nsidc0051,north,14.917
1988-04-23 00:00:00,nsidc0051,north,14.829
1988-04-24 00:00:00,nsidc0051,north,14.62
1988-04-25 00:00:00,nsidc0051,north,14.617
1988-04-26 00:00:00,nsidc0051,north,14.584
1988-04-27 00:00:00,nsidc0051,north,14.637
1988-04-28 00:00:00,nsidc0051,north,14.635
1988-04-29 00:00:00,nsidc0051,north,14.578
1988-04-30 00:00:00,nsidc0051,north,14.54
1988-05-01 00:00:00,nsidc0051,north,14.362
1988-05-02 00:00:00,nsidc0051,north,14.318
1988-05-03 00:00:00,nsidc0051,north,14.298
1988-05-04 00:00:00,nsidc0051,north,14.234
1988-05-05 00:00:00,nsidc0051,north,14.159
1988-05-06 00:00:00,nsidc0051,north,14.112
1988-05-07 00:00:00,nsidc0051,north,14.057
1988-05-08 00:00:00,nsidc0051,north,14.02
1988-05-09 00:00:00,nsidc0051,north,13.957
1988-05-10 00:00:00,nsidc0051,north,13.909
1988-05-11 00:00:00,nsidc0051,north,13.827
1988-05-12 00:00:00,nsidc0051,north,13.765
1988-05-13 00:00:00,nsidc0051,north,13.696
1988-05-14 00:00:00,nsidc0051,north,13.657
1988-05-15 00:00:00,nsidc0051,north,13.599
1988-05-16 00:00:00,nsidc0051,north,13.589
1988-05-17 00:00:00,nsidc0051,north,13.513
1988-05-18 00:00:00,nsidc0051,north,13.486
1988-05-19 00:00:00,nsidc0051,north,13.391
1988-05-20 00:00:00,nsidc0051,north,13.289
1988-05-21 00:00:00,nsidc0051,north,13.224
1988-05-22 00:00:00,nsidc0051,north,13.17
1988-05-23 00:00:00,nsidc0051,north,13.125
1988-05-24 00:00:00,nsidc0051,north,13.098
1988-05-25 00:00:00,nsidc0051,north,13.078
1988-05-26 00:00:00,nsidc0051,north,13.034
1988-05-27 00:00:00,nsidc0051,north,12.983
1988-05-28 00:00:00,nsidc0051,north,12.918
1988-05-29 00:00:00,nsidc0051,north,12.871
1988-05-30 00:00:00,nsidc0051,north,12.828
1988-05-31 00:00:00,nsidc0051,north,12.82
1988-06-01 00:00:00,nsidc0051,north,12.608
1988-06-02 00:00:00,nsidc0051,north,12.527
1988-06-03 00:00:00,nsidc0051,north,12.448
1988-06-04 00:00:00,nsidc0051,north,12.451
1988-06-05 00:00:00,nsidc0051,north,12.454
1988-06-06 00:00:00,nsidc0051,north,12.411
1988-06-07 00:00:00,nsidc0051,north,12.384
1988-06-08 00:00:00,nsidc0051,north,12.336
1988-06-09 00:00:00,nsidc0051,north,12.211
1988-06-10 00:00:00,nsidc0051,north,12.177
1988-06-11 00:00:00,nsidc0051,north,12.183
1988-06-12 00:00:00,nsidc0051,north,12.116
1988-06-13 00:00:00,nsidc0051,north,12.048
1988-06-14 00:00:00,nsidc0051,north,12.044
1988-06-15 00:00:00,nsidc0051,north,12.045
1988-06-16 00:00:00,nsidc0051,north,11.961
1988-06-17 00:00:00,nsidc0051,north,11.978
1988-06-18 00:00:00,nsidc0051,north,11.869
1988-06-19 00:00:00,nsidc0051,north,11.803
1988-06-20 00:00:00,nsidc0051,north,11.739
1988-06-21 00:00:00,nsidc0051,north,11.752
1988-06-22 00:00:00,nsidc0051,north,11.693
